date,temp_max_c,temp_mean_c,humidity_mean_pct,wind_mean_ms,wind_max_ms,precip_sum_mm,sunshine_sum_h,global_radiation_sum_j_cm2,O3_max,O3_mean,O3_score,NO2_max,NO2_mean,NO2_score,PM10_max,PM10_mean,PM10_score,PM2.5_max,PM2.5_mean,PM2.5_score,SO2_max,SO2_mean,SO2_score,dominant_pollutant,dominant_score,month,year,hot_day
2024-12-30,3.2,1.7541666666666667,93.20833333333333,5.5625,6.6,0.0,0.0,88.0,33.0,26.5,1.1875,16.0,12.833333333333334,1.3,16.0,10.708333333333334,1.3888888888888888,15.0,9.333333333333334,2.0,2.0,2.0,0.2,PM2.5,2.0,12,2024,False
2024-12-31,2.4,0.8375,88.08333333333333,4.7124999999999995,6.5,0.0,418.0,368.0,38.0,28.708333333333332,1.2916666666666665,19.0,10.625,1.45,18.0,13.0,1.5,16.0,11.0,2.066666666666667,4.0,2.4166666666666665,0.4,PM2.5,2.066666666666667,12,2024,False
2025-01-01,7.6,4.579166666666667,74.75,8.491666666666667,10.3,0.0,1.0,171.0,69.0,53.375,1.9375,14.0,5.25,1.2,57.0,12.916666666666666,3.0833333333333335,50.0,10.375,4.0,6.0,2.5,0.6000000000000001,PM2.5,4.0,1,2025,False
2025-01-02,7.7,3.904166666666667,81.70833333333333,6.7625,10.4,1.3,170.0,263.0,76.0,63.5,2.0555555555555554,10.0,5.25,1.0,11.0,7.791666666666667,1.1111111111111112,6.0,4.458333333333333,1.1,3.0,2.0416666666666665,0.30000000000000004,O3,2.0555555555555554,1,2025,False
2025-01-03,3.0,1.0708333333333333,82.95833333333333,7.404166666666666,10.0,0.7,12.0,141.0,74.0,67.625,2.0277777777777777,7.0,4.75,0.7000000000000001,8.0,5.916666666666667,0.8888888888888888,4.0,3.5416666666666665,0.8,3.0,2.0416666666666665,0.30000000000000004,O3,2.0277777777777777,1,2025,False
2025-01-04,0.6,-0.25833333333333336,85.125,4.633333333333334,7.8,0.0,0.0,95.0,69.0,57.125,1.9375,15.0,8.25,1.25,14.0,9.583333333333334,1.2777777777777777,12.0,6.5,1.7000000000000002,2.0,2.0,0.2,O3,1.9375,1,2025,False
2025-01-05,0.3,-1.1291666666666667,87.75,4.266666666666667,6.0,8.8,0.0,124.0,54.0,41.0,1.625,16.0,11.541666666666666,1.3,16.0,13.0,1.3888888888888888,14.0,10.916666666666666,1.9,3.0,2.5833333333333335,0.30000000000000004,PM2.5,1.9,1,2025,False
2025-01-06,11.4,7.3500000000000005,83.875,6.516666666666667,9.0,6.6,65.0,108.0,70.0,50.291666666666664,1.9583333333333333,16.0,9.208333333333334,1.3,9.0,7.041666666666667,1.0,8.0,4.541666666666667,1.3,3.0,2.4166666666666665,0.30000000000000004,O3,1.9583333333333333,1,2025,False
2025-01-07,7.8,5.441666666666666,72.54166666666667,6.5,8.1,0.9,169.0,315.0,73.0,68.08333333333333,2.013888888888889,8.0,4.625,0.8,6.0,4.375,0.6666666666666666,3.0,1.9583333333333333,0.6000000000000001,2.0,2.0,0.2,O3,2.013888888888889,1,2025,False
2025-01-08,4.0,1.2708333333333333,84.125,5.5375000000000005,7.1,0.0,247.0,330.0,71.0,54.416666666666664,1.9791666666666665,22.0,8.75,1.6,11.0,5.75,1.1111111111111112,9.0,3.5416666666666665,1.4,3.0,2.0416666666666665,0.30000000000000004,O3,1.9791666666666665,1,2025,False
